id,user_id,data
11,20240826003913146293,"{""existing_id"": ""20240826003913146293"", ""viewport_size"": {""width"": 1355, ""height"": 807}, ""current_url"": ""/0-introduction"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""IdontKnow"", ""expertise"": ""tre"", ""use_frequency"": 2, ""viztype_barchart"": 3, ""viztype_pcp"": 3, ""viztype_heatmap"": 2, ""viztype_pathways"": 2, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}]}"
12,20240826004147204038,"{""existing_id"": ""20240826004147204038"", ""viewport_size"": {""width"": 1355, ""height"": 807}, ""current_url"": ""/1-measure-sequences"", ""work"": [""research""], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes""}"
13,20240826004519681586,"{""existing_id"": ""20240826004519681586"", ""viewport_size"": {""width"": 1355, ""height"": 807}, ""current_url"": ""/0-introduction"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [], ""tradeoff"": [], ""interaction_least_productivity_loss"": [], ""completed_pathways_robustness"": ""no"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""Heatmap"", ""interacting_sectors_robustness"": null}"
15,20240826004724531907,"{""existing_id"": ""20240826004724531907"", ""viewport_size"": {""width"": 1355, ""height"": 807}, ""current_url"": ""/0-introduction"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [], ""tradeoff"": [], ""interaction_least_productivity_loss"": [], ""completed_pathways_robustness"": ""no"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""Heatmap"", ""interacting_sectors_robustness"": null, ""no_interactions"": null}"
16,20240826004726735321,"{""existing_id"": ""20240826004726735321"", ""viewport_size"": {""width"": 1355, ""height"": 807}, ""current_url"": ""/0-introduction"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [], ""tradeoff"": [], ""interaction_least_productivity_loss"": [], ""completed_pathways_robustness"": ""no"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""Heatmap"", ""interacting_sectors_robustness"": null, ""no_interactions"": null}"
20,20240826005221751072,"{""existing_id"": ""20240826005221751072"", ""viewport_size"": {""width"": 1824, ""height"": 900}, ""current_url"": ""/0-introduction"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [2], ""tradeoff"": [2], ""interaction_least_productivity_loss"": [2], ""completed_pathways_robustness"": ""yes"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""Heatmap"", ""interacting_sectors_robustness"": null, ""no_interactions"": null, ""coding"": ""5"", ""crop_loss"": 1, ""general_interactions"": ""tradeoffs"", ""likkert_use-robustness_easy"": 2, ""likkert_use-robustness_confidence"": 2, ""likkert_use-robustness_enough_information"": 3, ""likkert_use-robustness_scalability"": 3, ""robustness_challenge"": ""trttrw"", ""robustness_advantage"": ""ttrwe"", ""sectoral_interactions_maps"": [""drought_shp""], ""first_measure"": 2, ""number_measures"": 2, ""most_flexible15"": [1], ""most_flexible4"": [2], ""timing_shifts"": ""no_effect"", ""ditch_shift"": 6, ""likkert_use-pathways_maps_easy"": 2, ""likkert_use-pathways_maps_confidence"": 2, ""likkert_use-pathways_maps_enough_information"": 3, ""likkert_use-pathways_maps_scalability"": 2, ""pathways_challenge"": ""ytr"", ""pathways_advantage"": ""ytr"", ""completed_pathways_maps"": ""yes""}"
14,20240826004522260049,"{""existing_id"": ""20240826004522260049"", ""viewport_size"": {""width"": 1355, ""height"": 807}, ""current_url"": ""/1-measure-sequences"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [2], ""tradeoff"": [2], ""interaction_least_productivity_loss"": [2], ""completed_pathways_robustness"": ""yes"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""Heatmap"", ""interacting_sectors_robustness"": [""drought_agr""], ""no_interactions"": null, ""coding"": ""5"", ""crop_loss"": 1, ""general_interactions"": ""tradeoffs"", ""likkert_use-robustness_easy"": 2, ""likkert_use-robustness_confidence"": 2, ""likkert_use-robustness_enough_information"": 3, ""likkert_use-robustness_scalability"": 3, ""robustness_challenge"": ""trttrw"", ""robustness_advantage"": ""ttrwe"", ""sectoral_interactions_maps"": [""drought_shp""], ""first_measure"": 2, ""number_measures"": 2, ""most_flexible15"": [1], ""most_flexible4"": [2], ""timing_shifts"": ""no_effect"", ""ditch_shift"": 6, ""likkert_use-pathways_maps_easy"": 2, ""likkert_use-pathways_maps_confidence"": 2, ""likkert_use-pathways_maps_enough_information"": 3, ""likkert_use-pathways_maps_scalability"": 2, ""pathways_challenge"": ""ytr"", ""pathways_advantage"": ""ytr"", ""completed_pathways_maps"": ""yes""}"
17,20240826005042694260,"{""existing_id"": ""20240826005042694260"", ""viewport_size"": {""width"": 1355, ""height"": 807}, ""current_url"": ""/0-introduction"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [2], ""tradeoff"": [2], ""interaction_least_productivity_loss"": [2], ""completed_pathways_robustness"": ""yes"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""Heatmap"", ""interacting_sectors_robustness"": [""drought_agr""], ""no_interactions"": null, ""coding"": ""5"", ""crop_loss"": 1, ""general_interactions"": ""tradeoffs"", ""likkert_use-robustness_easy"": 2, ""likkert_use-robustness_confidence"": 2, ""likkert_use-robustness_enough_information"": 3, ""likkert_use-robustness_scalability"": 3, ""robustness_challenge"": ""trttrw"", ""robustness_advantage"": ""ttrwe"", ""sectoral_interactions_maps"": [""drought_shp""], ""first_measure"": 2, ""number_measures"": 2, ""most_flexible15"": [1], ""most_flexible4"": [2], ""timing_shifts"": ""no_effect"", ""ditch_shift"": 6, ""likkert_use-pathways_maps_easy"": 2, ""likkert_use-pathways_maps_confidence"": 2, ""likkert_use-pathways_maps_enough_information"": 3, ""likkert_use-pathways_maps_scalability"": 2, ""pathways_challenge"": ""ytr"", ""pathways_advantage"": ""ytr"", ""completed_pathways_maps"": ""yes""}"
18,20240826005045110406,"{""existing_id"": ""20240826005045110406"", ""viewport_size"": {""width"": 1355, ""height"": 807}, ""current_url"": ""/2-pathways-robustness"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [], ""tradeoff"": [], ""interaction_least_productivity_loss"": [], ""completed_pathways_robustness"": ""yes"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""Heatmap"", ""interacting_sectors_robustness"": null, ""no_interactions"": null, ""coding"": ""5"", ""crop_loss"": 1, ""general_interactions"": ""tradeoffs"", ""likkert_use-robustness_easy"": 2, ""likkert_use-robustness_confidence"": 2, ""likkert_use-robustness_enough_information"": 3, ""likkert_use-robustness_scalability"": 3, ""robustness_challenge"": ""trttrw"", ""robustness_advantage"": ""ttrwe"", ""sectoral_interactions_maps"": [""drought_shp""], ""first_measure"": 2, ""number_measures"": 2, ""most_flexible15"": [1], ""most_flexible4"": [2], ""timing_shifts"": ""no_effect"", ""ditch_shift"": 6, ""likkert_use-pathways_maps_easy"": 2, ""likkert_use-pathways_maps_confidence"": 2, ""likkert_use-pathways_maps_enough_information"": 3, ""likkert_use-pathways_maps_scalability"": 2, ""pathways_challenge"": ""ytr"", ""pathways_advantage"": ""ytr"", ""completed_pathways_maps"": ""yes""}"
19,20240826005219086400,"{""existing_id"": ""20240826005219086400"", ""viewport_size"": {""width"": 1824, ""height"": 900}, ""current_url"": ""/0-introduction"", ""work"": [], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""rew"", ""use_frequency"": 1, ""viztype_barchart"": 1, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""small_dikes"", ""flexibility"": ""small_dikes"", ""easy"": 3, ""confidence"": 3, ""enough_information"": 3, ""scalability"": 3, ""alternative_challenge"": ""fdas"", ""alternative_advantage"": ""fda"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [2], ""tradeoff"": [2], ""interaction_least_productivity_loss"": [2], ""completed_pathways_robustness"": ""yes"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""Heatmap"", ""interacting_sectors_robustness"": null, ""no_interactions"": null, ""coding"": ""5"", ""crop_loss"": 1, ""general_interactions"": ""tradeoffs"", ""likkert_use-robustness_easy"": 2, ""likkert_use-robustness_confidence"": 2, ""likkert_use-robustness_enough_information"": 3, ""likkert_use-robustness_scalability"": 3, ""robustness_challenge"": ""trttrw"", ""robustness_advantage"": ""ttrwe"", ""sectoral_interactions_maps"": [""drought_shp""], ""first_measure"": 2, ""number_measures"": 2, ""most_flexible15"": [1], ""most_flexible4"": [2], ""timing_shifts"": ""no_effect"", ""ditch_shift"": 6, ""likkert_use-pathways_maps_easy"": 2, ""likkert_use-pathways_maps_confidence"": 2, ""likkert_use-pathways_maps_enough_information"": 3, ""likkert_use-pathways_maps_scalability"": 2, ""pathways_challenge"": ""ytr"", ""pathways_advantage"": ""ytr"", ""completed_pathways_maps"": ""yes""}"
21,20240825225934959963,"{""existing_id"": ""20240825225934959963"", ""viewport_size"": {""width"": 1824, ""height"": 895}, ""current_url"": ""/3-pathways-maps"", ""work"": [""public_administration""], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""test"", ""use_frequency"": 1, ""viztype_barchart"": 2, ""viztype_pcp"": 1, ""viztype_heatmap"": 1, ""viztype_pathways"": 1, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 1, ""f_resilient_crops"": 1, ""long_term"": ""large_dikes"", ""flexibility"": ""Flood_Resilient_Crops"", ""easy"": 2, ""confidence"": 2, ""enough_information"": 2, ""scalability"": 2, ""alternative_challenge"": ""gf"", ""alternative_advantage"": ""gf"", ""completed_alternative_pathways"": ""yes"", ""robustness"": [4], ""tradeoff"": [3], ""interaction_least_productivity_loss"": [2], ""completed_pathways_robustness"": ""yes"", ""timehorizon"": ""60"", ""scenarios"": ""Wp"", ""robustness_metric"": ""average"", ""robustness_plot"": ""PCP"", ""interacting_sectors_robustness"": [""flood_urb"", ""drought_shp""], ""coding"": ""test"", ""crop_loss"": 4, ""general_interactions"": ""no_effect"", ""likkert_use-robustness_easy"": 2, ""likkert_use-robustness_confidence"": 2, ""likkert_use-robustness_enough_information"": 3, ""likkert_use-robustness_scalability"": 2, ""robustness_challenge"": ""fda"", ""robustness_advantage"": ""fdas"", ""sectoral_interactions_maps"": [""drought_agr"", ""flood_urb""], ""first_measure"": 4, ""number_measures"": 4, ""most_flexible15"": [2], ""most_flexible4"": [2], ""timing_shifts"": ""later"", ""ditch_shift"": 2, ""likkert_use-pathways_maps_easy"": 1, ""likkert_use-pathways_maps_confidence"": 2, ""likkert_use-pathways_maps_enough_information"": 2, ""likkert_use-pathways_maps_scalability"": 2, ""pathways_challenge"": ""fdsa"", ""pathways_advantage"": ""fda"", ""completed_pathways_maps"": ""yes""}"
22,20240826090707904155,"{""existing_id"": ""20240826090707904155"", ""viewport_size"": {""width"": 1406, ""height"": 1244}, ""current_url"": ""/1-measure-sequences"", ""work"": [""research""], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""multirisk; DRR"", ""use_frequency"": 5, ""viztype_barchart"": 4, ""viztype_pcp"": 3, ""viztype_heatmap"": 4, ""viztype_pathways"": 5, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 3, ""f_resilient_crops"": 1, ""long_term"": ""small_dikes"", ""flexibility"": ""Ditch_System"", ""easy"": 4, ""confidence"": 2, ""enough_information"": 5, ""scalability"": 2, ""alternative_challenge"": ""tesssssst"", ""alternative_advantage"": ""tesssssst"", ""completed_alternative_pathways"": ""yes""}"
23,20240826131727882646,"{""existing_id"": ""20240826131727882646"", ""viewport_size"": {""width"": 1920, ""height"": 955}, ""current_url"": ""/1-measure-sequences"", ""work"": [""public_administration""], ""completed_introduction"": ""yes"", ""impairment"": ""No"", ""expertise"": ""5"", ""use_frequency"": 1, ""viztype_barchart"": 2, ""viztype_pcp"": 2, ""viztype_heatmap"": 2, ""viztype_pathways"": 2, ""risk_owner_hazard"": ""flood_agr"", ""interactions"": [{""label"": ""No interactions"", ""value"": [""no_interactions""]}, {""label"": ""Farmer - Drought"", ""value"": [""drought_agr""]}, {""label"": ""Municipality - Flood"", ""value"": [""flood_urb""]}, {""label"": ""Ship company - Drought"", ""value"": [""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood"", ""value"": [""drought_agr"", ""flood_urb""]}, {""label"": ""Farmer - Drought & Ship company - Drought"", ""value"": [""drought_agr"", ""drought_shp""]}, {""label"": ""Municipality - Flood & Ship company - Drought"", ""value"": [""flood_urb"", ""drought_shp""]}, {""label"": ""Farmer - Drought & Municipality - Flood & Ship company - Drought"", ""value"": [""drought_agr"", ""flood_urb"", ""drought_shp""]}], ""pathway_number"": 4, ""f_resilient_crops"": 4, ""long_term"": ""Ditch_System"", ""flexibility"": ""small_dikes"", ""easy"": 2, ""confidence"": 2, ""enough_information"": 2, ""scalability"": 2, ""alternative_challenge"": ""54"", ""alternative_advantage"": ""54"", ""completed_alternative_pathways"": ""yes""}"
